base_beta,sigma,corr_len,sample_idx,alpha_min,sep_event
-0.16,0.05,0.1,27,-0.38452422116438334,1
-0.16,0.05,0.1,28,-0.4083276835895102,1
-0.16,0.05,0.1,29,-0.4078981128776531,1
-0.16,0.05,0.1,30,-0.3988738064815154,1
-0.16,0.05,0.1,31,-0.39882644164400316,1
-0.16,0.05,0.1,32,-0.4031770216721663,1
-0.16,0.05,0.1,33,-0.38869667587291656,1
-0.16,0.05,0.1,34,-0.4079757076521962,1
-0.16,0.05,0.1,35,-0.40719388149448416,1
-0.16,0.05,0.1,36,-0.4033365081669952,1
-0.16,0.05,0.1,37,-0.3995757288163694,1
-0.16,0.05,0.1,38,-0.40706216717657123,1
-0.16,0.05,0.1,39,-0.39386112147604246,1
-0.16,0.05,0.1,40,-0.4083789610672579,1
-0.16,0.05,0.1,41,-0.4057258792600014,1
-0.16,0.05,0.1,42,-0.40653040112162475,1
-0.16,0.05,0.1,43,-0.40791723427965293,1
-0.16,0.05,0.1,44,-0.40512908691456756,1
-0.16,0.05,0.1,45,-0.4031192068780914,1
-0.16,0.05,0.1,46,-0.39327437132570864,1
-0.16,0.05,0.1,47,-0.4011086883239158,1
-0.16,0.05,0.1,48,-0.4040410993702739,1
-0.16,0.05,0.1,49,-0.40841007644759375,1
-0.16,0.05,0.1,50,-0.40416006581213226,1
-0.16,0.05,0.1,51,-0.40469115698255687,1
-0.16,0.05,0.1,52,-0.4014539595858721,1
-0.16,0.05,0.1,53,-0.40710620862724156,1
-0.16,0.05,0.1,54,-0.4067720961595045,1
-0.16,0.05,0.1,55,-0.40224958553953266,1
-0.16,0.05,0.1,56,-0.40361158408492503,1
-0.16,0.05,0.1,57,-0.40286435637918816,1
-0.16,0.05,0.1,58,-0.40660983349678403,1
-0.16,0.05,0.1,59,-0.40692876318750526,1
-0.16,0.05,0.3,0,-0.4053417063677073,1
-0.16,0.05,0.3,1,-0.38849575646026213,1
-0.16,0.05,0.3,2,-0.40783788040111496,1
-0.16,0.05,0.3,3,-0.4080475631401774,1
-0.16,0.05,0.3,4,-0.4069427870478471,1
-0.16,0.05,0.3,5,0.18729207093223094,0
-0.16,0.05,0.3,6,-0.39894418064878384,1
-0.16,0.05,0.3,7,-0.4065779055957032,1
-0.16,0.05,0.3,8,-0.4058682877679457,1
-0.16,0.05,0.3,9,-0.4061921062777857,1
-0.16,0.05,0.3,10,-0.40449372528602806,1
-0.16,0.05,0.3,11,-0.40592963555580747,1
-0.16,0.05,0.3,12,-0.40467228002757927,1
-0.16,0.05,0.3,13,-0.40802601650827647,1
-0.16,0.05,0.3,14,-0.4081107539110691,1
-0.16,0.05,0.3,15,-0.4072011272780272,1
-0.16,0.05,0.3,16,-0.40414388878029817,1
-0.16,0.05,0.3,17,-0.40445486155413174,1
-0.16,0.05,0.3,18,-0.4038366873360603,1
-0.16,0.05,0.3,19,-0.39684366291473006,1
-0.16,0.05,0.3,20,-0.39451798798376786,1
-0.16,0.05,0.3,21,0.1784389754928891,0
-0.16,0.05,0.3,22,-0.40616275292049303,1
-0.16,0.05,0.3,23,-0.40669689284924293,1
-0.16,0.05,0.3,24,-0.40277637740741723,1
-0.16,0.05,0.3,25,0.1756852318485898,0
-0.16,0.05,0.3,26,-0.4046491749682394,1
-0.16,0.05,0.3,27,-0.4046190475888601,1
-0.16,0.05,0.3,28,-0.39411155697691574,1
-0.16,0.05,0.3,29,-0.40795612429731537,1
-0.16,0.05,0.3,30,0.18040055022417467,0
-0.16,0.05,0.3,31,-0.40724103805628076,1
-0.16,0.05,0.3,32,-0.4023164197842934,1
-0.16,0.05,0.3,33,-0.40833264502227,1
-0.16,0.05,0.3,34,-0.40366443369248556,1
-0.16,0.05,0.3,35,-0.40764419739543767,1
-0.16,0.05,0.3,36,-0.40093250872152436,1
-0.16,0.05,0.3,37,-0.40607028837088605,1
-0.16,0.05,0.3,38,-0.4033162473394888,1
-0.16,0.05,0.3,39,-0.4028217866630494,1
-0.16,0.05,0.3,40,-0.40800801826681027,1
-0.16,0.05,0.3,41,-0.40202194888315856,1
-0.16,0.05,0.3,42,-0.408038057166681,1
-0.16,0.05,0.3,43,-0.4021156002571826,1
-0.16,0.05,0.3,44,-0.4050825990855093,1
-0.16,0.05,0.3,45,-0.4056027849070369,1
-0.16,0.05,0.3,46,-0.4068684253039968,1
-0.16,0.05,0.3,47,-0.40441845396083353,1
-0.16,0.05,0.3,48,-0.40417336010040894,1
-0.16,0.05,0.3,49,-0.407786100108556,1
-0.16,0.05,0.3,50,-0.40595911763594766,1
-0.16,0.05,0.3,51,-0.4023817552484199,1
-0.16,0.05,0.3,52,-0.40494870980667286,1
-0.16,0.05,0.3,53,-0.406227485598562,1
-0.16,0.05,0.3,54,-0.40717060883291917,1
-0.16,0.05,0.3,55,-0.40612092110280185,1
-0.16,0.05,0.3,56,-0.40539590851069945,1
-0.16,0.05,0.3,57,-0.40541117526192,1
-0.16,0.05,0.3,58,-0.40523233058521363,1
-0.16,0.05,0.3,59,-0.4062998043742567,1
-0.155,0.01,0.02,0,-0.3745673283357877,1
-0.155,0.01,0.02,1,-0.385871956037976,1
-0.155,0.01,0.02,2,-0.38398196422626024,1
-0.155,0.01,0.02,3,-0.38501243551163467,1
-0.155,0.01,0.02,4,-0.39675520919466983,1
-0.155,0.01,0.02,5,-0.38226348850197744,1
-0.155,0.01,0.02,6,-0.3788587230534913,1
-0.155,0.01,0.02,7,-0.3773941589393558,1
-0.155,0.01,0.02,8,-0.37593475102685525,1
-0.155,0.01,0.02,9,-0.3984257505697414,1
-0.155,0.01,0.02,10,-0.38320559886590094,1
-0.155,0.01,0.02,11,-0.2512600290292617,1
-0.155,0.01,0.02,12,-0.37564155346213873,1
-0.155,0.01,0.02,13,-0.3829751233853403,1
-0.155,0.01,0.02,14,-0.3758289371979708,1
-0.155,0.01,0.02,15,-0.38131486096510725,1
-0.155,0.01,0.02,16,-0.3754409724629428,1
-0.155,0.01,0.02,17,-0.37571877312354574,1
-0.155,0.01,0.02,18,-0.37967989778883093,1
-0.155,0.01,0.02,19,-0.38619295089995886,1
-0.155,0.01,0.02,20,-0.3760964850792766,1
-0.155,0.01,0.02,21,-0.3833789937725127,1
-0.155,0.01,0.02,22,-0.3728242780801872,1
-0.155,0.01,0.02,23,-0.3746259068322027,1
-0.155,0.01,0.02,24,-0.38206002784148724,1
-0.155,0.01,0.02,25,-0.38509884062578215,1
-0.155,0.01,0.02,26,-0.37692713419614,1
-0.155,0.01,0.02,27,-0.3731875145555948,1
-0.155,0.01,0.02,28,-0.3716856790788251,1
-0.155,0.01,0.02,29,-0.37370709085465237,1
-0.155,0.01,0.02,30,-0.37971686471310645,1
-0.155,0.01,0.02,31,-0.3757435689967323,1
-0.155,0.01,0.02,32,-0.3751967508645157,1
-0.155,0.01,0.02,33,-0.38409869458584495,1
-0.155,0.01,0.02,34,-0.38396503434795365,1
-0.155,0.01,0.02,35,-0.372219439105636,1
-0.155,0.01,0.02,36,-0.378393165925512,1
-0.155,0.01,0.02,37,-0.3713742599360416,1
-0.155,0.01,0.02,38,-0.3664352767883793,1
-0.155,0.01,0.02,39,-0.3818794184786295,1
-0.155,0.01,0.02,40,-0.38545290897973794,1
-0.155,0.01,0.02,41,-0.376234451203788,1
-0.155,0.01,0.02,42,-0.38078538711221566,1
-0.155,0.01,0.02,43,-0.3694243152058476,1
-0.155,0.01,0.02,44,-0.37596636845327125,1
-0.155,0.01,0.02,45,-0.37778760551738727,1
-0.155,0.01,0.02,46,-0.38853613311839985,1
-0.155,0.01,0.02,47,-0.3907187706977667,1
-0.155,0.01,0.02,48,-0.37114537942682846,1
-0.155,0.01,0.02,49,-0.38920287722820535,1
-0.155,0.01,0.02,50,-0.3736958980319195,1
-0.155,0.01,0.02,51,-0.3715064091498886,1
-0.155,0.01,0.02,52,-0.3708534435815744,1
-0.155,0.01,0.02,53,-0.3911218537655192,1
-0.155,0.01,0.02,54,-0.39535783727587287,1
-0.155,0.01,0.02,55,-0.37734272030035376,1
-0.155,0.01,0.02,56,-0.370006874657128,1
-0.155,0.01,0.02,57,-0.3824826480098398,1
-0.155,0.01,0.02,58,-0.3798332026437075,1
-0.155,0.01,0.02,59,-0.3676063297579812,1
-0.155,0.01,0.1,0,-0.3837486716735963,1
-0.155,0.01,0.1,1,-0.3699155478909836,1
-0.155,0.01,0.1,2,-0.1593230423446311,1
-0.155,0.01,0.1,3,-0.37509999502228286,1
-0.155,0.01,0.1,4,-0.3689065557383964,1
-0.155,0.01,0.1,5,-0.3688277836564163,1
-0.155,0.01,0.1,6,-0.37777849297225485,1
-0.155,0.01,0.1,7,-0.3737618155083818,1
-0.155,0.01,0.1,8,-0.37403038500349034,1
-0.155,0.01,0.1,9,-0.3880550544374316,1
-0.155,0.01,0.1,10,-0.3873075720522667,1
-0.155,0.01,0.1,11,-0.38173153259712606,1
-0.155,0.01,0.1,12,-0.3853557809326717,1
-0.155,0.01,0.1,13,-0.3798483440158467,1
-0.155,0.01,0.1,14,-0.37068788488130966,1
-0.155,0.01,0.1,15,-0.37747206991111865,1
-0.155,0.01,0.1,16,-0.37479305806156343,1
-0.155,0.01,0.1,17,-0.3723096014383435,1
-0.155,0.01,0.1,18,-0.37719127907805344,1
-0.155,0.01,0.1,19,-0.3771725596072343,1
-0.155,0.01,0.1,20,-0.3673492827551755,1
-0.155,0.01,0.1,21,0.17711752527468622,0
-0.155,0.01,0.1,22,-0.37039307978269703,1
-0.155,0.01,0.1,23,-0.36855472528314637,1
-0.155,0.01,0.1,24,-0.37973669017325024,1
-0.155,0.01,0.1,25,-0.3819176810191236,1
-0.155,0.01,0.1,26,-0.38186625172547073,1
-0.155,0.01,0.1,27,-0.2559481358401261,1
-0.155,0.01,0.1,28,0.1569338585996537,0
-0.155,0.01,0.1,29,-0.38767650812728977,1
-0.155,0.01,0.1,30,-0.3778711212713081,1
-0.155,0.01,0.1,31,0.022370022317653282,0
-0.155,0.01,0.1,32,-0.3802362305635445,1
-0.155,0.01,0.1,33,-0.37701642883343656,1
-0.155,0.01,0.1,34,-0.3896821372326268,1
-0.155,0.01,0.1,35,-0.37753813176820467,1
-0.155,0.01,0.1,36,-0.37357305699742616,1
-0.155,0.01,0.1,37,-0.37346608516786384,1
-0.155,0.01,0.1,38,-0.3675332389528038,1
-0.155,0.01,0.1,39,0.08339123778197399,0
-0.155,0.01,0.1,40,-0.3757941455481448,1
-0.155,0.01,0.1,41,0.17800132312954098,0
-0.155,0.01,0.1,42,-0.3795287300495007,1
-0.155,0.01,0.1,43,-0.37918098518838317,1
-0.155,0.01,0.1,44,0.18974439111101124,0
-0.155,0.01,0.1,45,-0.3760948522758051,1
-0.155,0.01,0.1,46,-0.3731496605331122,1
-0.155,0.01,0.1,47,-0.3708565428653687,1
-0.155,0.01,0.1,48,-0.3707920871144644,1
-0.155,0.01,0.1,49,-0.3733360788550283,1
-0.155,0.01,0.1,50,-0.37600272725235634,1
-0.155,0.01,0.1,51,-0.38187810875451883,1
-0.155,0.01,0.1,52,-0.36709761473408126,1
-0.155,0.01,0.1,53,-0.3799638504969803,1
-0.155,0.01,0.1,54,-0.38068899670969203,1
-0.155,0.01,0.1,55,-0.3742872898342626,1
-0.155,0.01,0.1,56,-0.3745303805152916,1
-0.155,0.01,0.1,57,-0.37677405177752515,1
-0.155,0.01,0.1,58,0.1777089420229529,0
-0.155,0.01,0.1,59,-0.3987973476489046,1
-0.155,0.01,0.3,0,-0.37714204260103135,1
-0.155,0.01,0.3,1,-0.3881473040391109,1
-0.155,0.01,0.3,2,0.2029304844112533,0
-0.155,0.01,0.3,3,-0.041891342851215596,1
-0.155,0.01,0.3,4,-0.3695146491934587,1
-0.155,0.01,0.3,5,0.20239604828082516,0
-0.155,0.01,0.3,6,-0.3682512078468726,1
-0.155,0.01,0.3,7,-0.36910386082568514,1
-0.155,0.01,0.3,8,0.1905529389829522,0
-0.155,0.01,0.3,9,0.18077290986353306,0
-0.155,0.01,0.3,10,-0.36718445398138344,1
-0.155,0.01,0.3,11,-0.2683158586232955,1
-0.155,0.01,0.3,12,-0.3782267175494531,1
-0.155,0.01,0.3,13,-0.36707762306235553,1
-0.155,0.01,0.3,14,0.18105073845378797,0
-0.155,0.01,0.3,15,-0.2306553941262713,1
-0.155,0.01,0.3,16,0.19034056799107998,0
-0.155,0.01,0.3,17,-0.3891990246185164,1
-0.155,0.01,0.3,18,-0.36926063817161764,1
-0.155,0.01,0.3,19,-0.3855666525713147,1
-0.155,0.01,0.3,20,0.18709664463884598,0
-0.155,0.01,0.3,21,-0.2349515172254336,1
-0.155,0.01,0.3,22,-0.31133397414856934,1
-0.155,0.01,0.3,23,-0.37389332992010593,1
-0.155,0.01,0.3,24,-0.38928985223758794,1
-0.155,0.01,0.3,25,0.1774605874322572,0
-0.155,0.01,0.3,26,-0.36728117206555116,1
-0.155,0.01,0.3,27,-0.37096789048830536,1
-0.155,0.01,0.3,28,-0.3691407811838007,1
-0.155,0.01,0.3,29,0.1873217263922057,0
-0.155,0.01,0.3,30,0.06483207196863577,0
-0.155,0.01,0.3,31,-0.3780605565240819,1
-0.155,0.01,0.3,32,0.18187974304245205,0
-0.155,0.01,0.3,33,0.1930721460045241,0
-0.155,0.01,0.3,34,0.19195801502036428,0
-0.155,0.01,0.3,35,-0.3670063433155316,1
-0.155,0.01,0.3,36,-0.3870931729992504,1
-0.155,0.01,0.3,37,-0.38212076957926666,1
-0.155,0.01,0.3,38,-0.37283650961344905,1
-0.155,0.01,0.3,39,-0.3667084510409634,1
-0.155,0.01,0.3,40,-0.31253026919005317,1
-0.155,0.01,0.3,41,0.17895335155727735,0
-0.155,0.01,0.3,42,0.18025595422446888,0
-0.155,0.01,0.3,43,-0.3894824696999996,1
-0.155,0.01,0.3,44,-0.37219139400420526,1
-0.155,0.01,0.3,45,-0.37623525990551493,1
-0.155,0.01,0.3,46,0.20387795207804993,0
-0.155,0.01,0.3,47,-0.3867661721421804,1
-0.155,0.01,0.3,48,0.18745365529766736,0
-0.155,0.01,0.3,49,-0.08775171333378884,1
-0.155,0.01,0.3,50,-0.3735387928348689,1
-0.155,0.01,0.3,51,-0.36959780730936964,1
-0.155,0.01,0.3,52,-0.3741066841941661,1
-0.155,0.01,0.3,53,-0.2329159360668879,1
-0.155,0.01,0.3,54,0.1899874046370024,0
-0.155,0.01,0.3,55,-0.3737476140265688,1
-0.155,0.01,0.3,56,-0.36698295743585774,1
-0.155,0.01,0.3,57,-0.3678669465475644,1
-0.155,0.01,0.3,58,0.1756795376521964,0
-0.155,0.01,0.3,59,0.17698064259769114,0
-0.155,0.03,0.02,0,-0.407783333864865,1
-0.155,0.03,0.02,1,-0.40799811325837876,1
-0.155,0.03,0.02,2,-0.4060350706237774,1
-0.155,0.03,0.02,3,-0.4019199297831369,1
-0.155,0.03,0.02,4,-0.4078258957610405,1
-0.155,0.03,0.02,5,-0.39965053628995356,1
-0.155,0.03,0.02,6,-0.405522223001191,1
-0.155,0.03,0.02,7,-0.4074721497887688,1
-0.155,0.03,0.02,8,-0.3957367515695519,1
-0.155,0.03,0.02,9,-0.4063943798526043,1
-0.155,0.03,0.02,10,-0.39111873697266564,1
-0.155,0.03,0.02,11,-0.4053547377128704,1
-0.155,0.03,0.02,12,-0.3974499048024318,1
-0.155,0.03,0.02,13,-0.4057174456756621,1
-0.155,0.03,0.02,14,-0.4062733866942781,1
-0.155,0.03,0.02,15,-0.39554904735064667,1
-0.155,0.03,0.02,16,-0.4076066117362508,1
-0.155,0.03,0.02,17,-0.39796224147886006,1
-0.155,0.03,0.02,18,-0.40778279236794285,1
-0.155,0.03,0.02,19,-0.40783980195494024,1
-0.155,0.03,0.02,20,-0.4042268685582723,1
-0.155,0.03,0.02,21,-0.4057372096794025,1
-0.155,0.03,0.02,22,-0.39458346658698956,1
-0.155,0.03,0.02,23,-0.391912690883302,1
-0.155,0.03,0.02,24,-0.395770591839516,1
-0.155,0.03,0.02,25,-0.4067614646374172,1
-0.155,0.03,0.02,26,-0.3980243713428869,1
-0.155,0.03,0.02,27,-0.3957786486873844,1
-0.155,0.03,0.02,28,-0.4014471094556772,1
-0.155,0.03,0.02,29,-0.40742691022308664,1
-0.155,0.03,0.02,30,-0.4005403283352204,1
-0.155,0.03,0.02,31,-0.4067157412842416,1
-0.155,0.03,0.02,32,-0.40213981626972534,1
-0.155,0.03,0.02,33,-0.40254506553191355,1
-0.155,0.03,0.02,34,-0.4052434595170625,1
-0.155,0.03,0.02,35,-0.4060782429969091,1
-0.155,0.03,0.02,36,-0.40537125644699495,1
-0.155,0.03,0.02,37,-0.40266423448978456,1
-0.155,0.03,0.02,38,-0.40675241102184434,1
-0.155,0.03,0.02,39,-0.3930915638094244,1
-0.155,0.03,0.02,40,-0.4051055055341512,1
-0.155,0.03,0.02,41,-0.40752647426190286,1
-0.155,0.03,0.02,42,-0.4031438160534479,1
-0.155,0.03,0.02,43,-0.40098514723530554,1
-0.155,0.03,0.02,44,-0.4069453018623268,1
-0.155,0.03,0.02,45,-0.40526939569091497,1
-0.155,0.03,0.02,46,-0.4065055814016303,1
-0.155,0.03,0.02,47,-0.40410997594871745,1
-0.155,0.03,0.02,48,-0.39587858592341524,1
-0.155,0.03,0.02,49,-0.4028280308109287,1
-0.155,0.03,0.02,50,-0.40773882262624006,1
-0.155,0.03,0.02,51,-0.4081599355396938,1
-0.155,0.03,0.02,52,-0.3967846469769989,1
-0.155,0.03,0.02,53,-0.4061996043588958,1
-0.155,0.03,0.02,54,-0.40819894816195085,1
-0.155,0.03,0.02,55,-0.4081213296562818,1
-0.155,0.03,0.02,56,-0.39788001794568256,1
-0.155,0.03,0.02,57,-0.40520485484201724,1
-0.155,0.03,0.02,58,-0.40733985329782096,1
-0.155,0.03,0.02,59,-0.40471650635843115,1
-0.155,0.03,0.1,0,0.20387795207804993,0
-0.155,0.03,0.1,1,-0.4018381865613094,1
-0.155,0.03,0.1,2,-0.3994004047571951,1
-0.155,0.03,0.1,3,-0.4062887633283433,1
-0.155,0.03,0.1,4,-0.39311366928185754,1
-0.155,0.03,0.1,5,-0.39030863416680667,1
-0.155,0.03,0.1,6,-0.40775793604365107,1
-0.155,0.03,0.1,7,-0.39867127946031106,1
-0.155,0.03,0.1,8,-0.39946183992705486,1
-0.155,0.03,0.1,9,-0.40227660826752865,1
-0.155,0.03,0.1,10,-0.39598497007232275,1
-0.155,0.03,0.1,11,-0.3825370300734919,1
-0.155,0.03,0.1,12,-0.40722072188581004,1
-0.155,0.03,0.1,13,-0.39350018347286553,1
-0.155,0.03,0.1,14,-0.4032049151467415,1
-0.155,0.03,0.1,15,-0.4020291370861753,1
-0.155,0.03,0.1,16,-0.40027256120608945,1
-0.155,0.03,0.1,17,-0.392834836140948,1
-0.155,0.03,0.1,18,-0.3758750071385591,1
-0.155,0.03,0.1,19,-0.4069383766774803,1
-0.155,0.03,0.1,20,-0.4005297994392053,1
-0.155,0.03,0.1,21,-0.40233365197708815,1
-0.155,0.03,0.1,22,-0.40836461711947225,1
-0.155,0.03,0.1,23,-0.4058094101787667,1
-0.155,0.03,0.1,24,-0.40464979848928223,1
-0.155,0.03,0.1,25,-0.40394703148522954,1
-0.155,0.03,0.1,26,-0.40307638828897385,1
-0.155,0.03,0.1,27,-0.4039475221876561,1
-0.155,0.03,0.1,28,-0.40644720298615433,1
-0.155,0.03,0.1,29,-0.38155087812908955,1
-0.155,0.03,0.1,30,-0.40482934864827264,1
-0.155,0.03,0.1,31,-0.4057850058072443,1
-0.155,0.03,0.1,32,-0.40336340330629517,1
-0.155,0.03,0.1,33,-0.4069638757570002,1
-0.155,0.03,0.1,34,-0.4070844404889525,1
-0.155,0.03,0.1,35,-0.40674643590835424,1
-0.155,0.03,0.1,36,-0.39843853585465255,1
-0.155,0.03,0.1,37,-0.4082518934176817,1
-0.155,0.03,0.1,38,-0.4080263491514886,1
-0.155,0.03,0.1,39,-0.40802954764259697,1
-0.155,0.03,0.1,40,-0.40670285316564797,1
-0.155,0.03,0.1,41,-0.3887840072084659,1
-0.155,0.03,0.1,42,-0.39109843656301596,1
-0.155,0.03,0.1,43,-0.404587821384573,1
-0.155,0.03,0.1,44,-0.4018770369454544,1
-0.155,0.03,0.1,45,-0.3872699367717365,1
-0.155,0.03,0.1,46,-0.4036177556154754,1
-0.155,0.03,0.1,47,-0.4025359157679245,1
-0.155,0.03,0.1,48,-0.3966650873682321,1
-0.155,0.03,0.1,49,-0.4010757912086026,1
-0.155,0.03,0.1,50,-0.38538587537466384,1
-0.155,0.03,0.1,51,-0.4030168222002626,1
-0.155,0.03,0.1,52,-0.40384103124114734,1
-0.155,0.03,0.1,53,-0.4080795556327462,1
-0.155,0.03,0.1,54,-0.40484369407172527,1
-0.155,0.03,0.1,55,-0.39466800297712473,1
-0.155,0.03,0.1,56,-0.395161045044368,1
-0.155,0.03,0.1,57,-0.3996803646467542,1
-0.155,0.03,0.1,58,-0.40285133933535466,1
-0.155,0.03,0.1,59,-0.4059171099236691,1
-0.155,0.03,0.3,0,-0.4025148427782382,1
-0.155,0.03,0.3,1,-0.40153898916965897,1
-0.155,0.03,0.3,2,0.19282089673522726,0
-0.155,0.03,0.3,3,-0.39461536157963023,1
-0.155,0.03,0.3,4,-0.3721277449418749,1
-0.155,0.03,0.3,5,-0.4029553637123802,1
-0.155,0.03,0.3,6,-0.3816871328525452,1
-0.155,0.03,0.3,7,-0.40741533300976307,1
-0.155,0.03,0.3,8,-0.4059933564341542,1
-0.155,0.03,0.3,9,-0.40136437863193936,1
-0.155,0.03,0.3,10,-0.40205558688521725,1
-0.155,0.03,0.3,11,-0.3747552155954762,1
-0.155,0.03,0.3,12,-0.4054651296990056,1
-0.155,0.03,0.3,13,-0.38802563142545454,1
-0.155,0.03,0.3,14,-0.3922100704110145,1
-0.155,0.03,0.3,15,-0.3776877498859346,1
-0.155,0.03,0.3,16,-0.38712624070902213,1
-0.155,0.03,0.3,17,-0.4079565747037064,1
-0.155,0.03,0.3,18,-0.4045491353600608,1
-0.155,0.03,0.3,19,-0.40504242509883254,1
-0.155,0.03,0.3,20,-0.3702218937679928,1
-0.155,0.03,0.3,21,-0.36742017502744917,1
-0.155,0.03,0.3,22,-0.4073291804907275,1
-0.155,0.03,0.3,23,-0.40738560014033737,1
-0.155,0.03,0.3,24,-0.3812628741467206,1
-0.155,0.03,0.3,25,-0.40724441210326073,1
-0.155,0.03,0.3,26,-0.38291365118528575,1
-0.155,0.03,0.3,27,-0.4047153287707525,1
-0.155,0.03,0.3,28,-0.2921500840140354,1
-0.155,0.03,0.3,29,-0.3810844502164965,1
-0.155,0.03,0.3,30,-0.3958011538184967,1
-0.155,0.03,0.3,31,-0.4022478169695722,1
-0.155,0.03,0.3,32,-0.4037818998065873,1
-0.155,0.03,0.3,33,-0.40557173839798905,1
-0.155,0.03,0.3,34,-0.39231651876158496,1
-0.155,0.03,0.3,35,-0.225762057419317,1
-0.155,0.03,0.3,36,-0.4078316382492113,1
-0.155,0.03,0.3,37,0.1901316093501761,0
-0.155,0.03,0.3,38,-0.3792779159812953,1
-0.155,0.03,0.3,39,-0.4050847646370871,1
-0.155,0.03,0.3,40,-0.37630923153877177,1
-0.155,0.03,0.3,41,-0.3941646509449355,1
-0.155,0.03,0.3,42,-0.397572267704739,1
-0.155,0.03,0.3,43,-0.39686183297110567,1
-0.155,0.03,0.3,44,-0.3678288517066851,1
-0.155,0.03,0.3,45,-0.39863886503410406,1
-0.155,0.03,0.3,46,-0.40123420245658487,1
-0.155,0.03,0.3,47,-0.37227135033192527,1
-0.155,0.03,0.3,48,-0.4075764701631706,1
-0.155,0.03,0.3,49,-0.39370114420023966,1
-0.155,0.03,0.3,50,-0.3862206670090361,1
-0.155,0.03,0.3,51,0.014152697134098335,1
-0.155,0.03,0.3,52,-0.405992931856172,1
-0.155,0.03,0.3,53,-0.3813494783264938,1
-0.155,0.03,0.3,54,-0.40081285323683497,1
-0.155,0.03,0.3,55,-0.368497443738842,1
-0.155,0.03,0.3,56,-0.40842930819823975,1
-0.155,0.03,0.3,57,-0.4064519304121946,1
-0.155,0.03,0.3,58,-0.3691953810396814,1
-0.155,0.03,0.3,59,-0.4021183570467779,1
-0.155,0.05,0.02,0,-0.40305801561080923,1
-0.155,0.05,0.02,1,-0.3831039148135391,1
-0.155,0.05,0.02,2,-0.39988810875879816,1
-0.155,0.05,0.02,3,-0.3977509858345157,1
-0.155,0.05,0.02,4,-0.3912644705016426,1
-0.155,0.05,0.02,5,-0.40178303423335204,1
-0.155,0.05,0.02,6,-0.4063169475678837,1
-0.155,0.05,0.02,7,-0.4079097421600377,1
-0.155,0.05,0.02,8,-0.4061459421480456,1
-0.155,0.05,0.02,9,-0.4064034338778311,1
-0.155,0.05,0.02,10,-0.40291464988100417,1
-0.155,0.05,0.02,11,-0.4023825143262777,1
-0.155,0.05,0.02,12,-0.40811979943792004,1
-0.155,0.05,0.02,13,-0.4009311944477581,1
-0.155,0.05,0.02,14,-0.4047687850469954,1
-0.155,0.05,0.02,15,-0.40639779749351673,1
-0.155,0.05,0.02,16,-0.4073782918656121,1
-0.155,0.05,0.02,17,-0.393448788680992,1
-0.155,0.05,0.02,18,-0.4083018196902182,1
-0.155,0.05,0.02,19,-0.408073248510775,1
-0.155,0.05,0.02,20,-0.40201421591736813,1
-0.155,0.05,0.02,21,-0.4067328907227736,1
-0.155,0.05,0.02,22,-0.4041088410265453,1
-0.155,0.05,0.02,23,-0.40590109925120904,1
-0.155,0.05,0.02,24,-0.4057046349289749,1
-0.155,0.05,0.02,25,-0.40211979851634383,1
-0.155,0.05,0.02,26,-0.4017732327057486,1
-0.155,0.05,0.02,27,-0.4080752605846453,1
-0.155,0.05,0.02,28,-0.39843997965299544,1
-0.155,0.05,0.02,29,-0.4073782475408978,1
-0.155,0.05,0.02,30,-0.39891250829067687,1
-0.155,0.05,0.02,31,-0.40150808706980445,1
-0.155,0.05,0.02,32,-0.4076294685008659,1
-0.155,0.05,0.02,33,-0.4067540786300202,1
-0.155,0.05,0.02,34,-0.4070642933448709,1
-0.155,0.05,0.02,35,-0.39908524796824707,1
-0.155,0.05,0.02,36,-0.40220338701968134,1
-0.155,0.05,0.02,37,-0.40542552701419,1
-0.155,0.05,0.02,38,-0.4056833665473541,1
-0.155,0.05,0.02,39,-0.4073462982172027,1
-0.155,0.05,0.02,40,-0.40379939904007855,1
-0.155,0.05,0.02,41,-0.4042199783604463,1
-0.155,0.05,0.02,42,-0.40201693024768453,1
-0.155,0.05,0.02,43,-0.40530490078567233,1
-0.155,0.05,0.02,44,-0.4050962472683249,1
-0.155,0.05,0.02,45,-0.40420359112960136,1
-0.155,0.05,0.02,46,-0.40480949177014836,1
-0.155,0.05,0.02,47,-0.39955243261663237,1
-0.155,0.05,0.02,48,-0.397793369441234,1
-0.155,0.05,0.02,49,-0.40752071093316583,1
-0.155,0.05,0.02,50,-0.40547983100738816,1
-0.155,0.05,0.02,51,-0.4060933805869723,1
-0.155,0.05,0.02,52,-0.4060229347912304,1
-0.155,0.05,0.02,53,-0.4038191208639754,1
-0.155,0.05,0.02,54,-0.4010917907594243,1
-0.155,0.05,0.02,55,-0.40151257995007544,1
-0.155,0.05,0.02,56,-0.40532666375616744,1
-0.155,0.05,0.02,57,-0.40659072830795867,1
-0.155,0.05,0.02,58,-0.4041966886300962,1
-0.155,0.05,0.02,59,-0.4014691824297699,1
-0.155,0.05,0.1,0,-0.40531394057219433,1
-0.155,0.05,0.1,1,-0.4025794148194442,1
-0.155,0.05,0.1,2,-0.40824908989230174,1
-0.155,0.05,0.1,3,0.1774438858866482,0
-0.155,0.05,0.1,4,-0.3938614156450478,1
-0.155,0.05,0.1,5,-0.40580424211344857,1
